,amount,amount_dols,date,id_cryptopunk,tipo,tr_type
19380,45.0,113923.0,2021-08-03,3277,Female,Offered
19381,0.14,29.0,2018-10-28,3278,Female,Offered
19387,14.23,27533.0,2021-06-22,3279,Male,Offered
19392,19.0,34065.0,2021-02-15,3280,Male,Offered
19395,250.0,804773.0,2021-08-29,3285,Male,Offered
19397,0.15,30.0,2018-11-01,3286,Male,Offered
19412,16.5,5817.0,2020-09-29,3287,Female,Offered
19415,5.0,1039.0,2020-05-17,3288,Male,Offered
19421,500.0,1620000.0,2021-08-28,3290,Female,Offered
19438,190.0,614737.0,2021-08-28,3291,Male,Offered
19473,175.0,433079.0,2022-01-26,3293,Female,Offered
19482,55.0,173305.0,2021-08-10,3295,Male,Offered
19484,24.97,60601.0,2021-04-22,3299,Male,Offered
19493,121.0,466050.0,2021-12-15,3301,Female,Offered
19503,19.99,40537.0,2021-04-02,3302,Male,Offered
19512,0.22,66.0,2017-08-16,3304,Female,Offered
19519,0.15,45.0,2017-10-20,3305,Male,Offered
19544,69.33,188014.0,2021-04-29,3306,Male,Offered
19549,189.99,114705.0,2020-11-23,3307,Male,Offered
19561,145.0,334982.0,2021-07-29,3308,Female,Offered
19565,31.0,98251.0,2021-05-03,3310,Male,Offered
19571,66.0,213684.0,2022-01-07,3311,Female,Offered
19573,5.98,2138.0,2020-09-30,3312,Male,Offered
19592,499.0,2250000.0,2021-11-02,3313,Male,Offered
19614,90.0,380554.0,2021-11-17,3314,Female,Offered
19626,23.99,56690.0,2021-07-26,3315,Male,Offered
19637,50.0,109282.0,2021-07-24,3316,Male,Offered
19663,279.0,1200000.0,2021-12-08,3317,Male,Offered
19669,0.7,100.0,2019-03-30,3318,Female,Offered
19670,150.0,573188.0,2021-12-20,3319,Male,Offered
19679,144.0,618391.0,2021-11-16,3320,Male,Offered
19685,1.84,390.0,2020-05-08,3321,Female,Offered
19688,150.0,634834.0,2021-10-28,3322,Male,Offered
19716,79.79,320975.0,2021-12-10,3323,Male,Offered
19745,119.99,512086.0,2021-11-24,3324,Male,Offered
19772,100.0,436134.0,2021-11-16,3325,Male,Offered
19795,67.0,242666.0,2022-01-05,3326,Male,Offered
19820,119.0,426426.0,2021-09-16,3327,Male,Offered
19833,91.99,386276.0,2021-11-19,3329,Female,Offered
19853,222.22,762632.0,2021-09-17,3330,Male,Offered
19863,130.0,398499.0,2021-09-27,3331,Male,Offered
19877,99.0,436094.0,2021-11-06,3332,Female,Offered
19894,69.99,184275.0,2021-04-27,3333,Female,Offered
19942,99.0,236048.0,2022-01-23,3334,Female,Offered
19945,85.0,323351.0,2021-12-20,3335,Male,Offered
19955,4.5,1579.0,2020-10-08,3336,Female,Offered
19976,249.0,1080000.0,2021-11-21,3337,Male,Offered
19982,34.85,88761.0,2021-08-01,3338,Female,Offered
19985,22.4,42975.0,2021-02-22,3339,Male,Offered
19986,0.1,126.0,2018-01-12,3340,Female,Offered
19987,1.2,196.0,2020-01-26,3341,Female,Offered
20003,175.0,726418.0,2021-12-05,3342,Male,Offered
20010,220.0,687064.0,2021-08-07,3343,Female,Offered
20026,0.0,0.0,2021-09-01,3344,Female,Offered
20035,96.69,389616.0,2021-12-16,3345,Female,Offered
20058,66.0,217881.0,2022-01-14,3346,Male,Offered
20063,80.0,221362.0,2021-08-05,3347,Female,Offered
20066,0.0,0.0,2020-10-13,3348,Female,Offered
20067,0.36,43.0,2019-01-20,3349,Male,Offered
20084,76.2,339561.0,2021-12-09,3350,Male,Offered
20085,0.9,362.0,2020-08-29,3352,Male,Offered
20092,49.0,127596.0,2021-08-05,3353,Male,Offered
20097,59.69,236260.0,2021-12-19,3354,Female,Offered
20116,13.83,26242.0,2021-02-18,3355,Male,Offered
20130,111.1,500082.0,2021-11-02,3356,Female,Offered
20139,20.5,58066.0,2021-05-01,3357,Male,Offered
20145,18.0,74386.0,2021-05-10,3359,Male,Offered
20147,23.0,44988.0,2021-02-19,3360,Female,Offered
20166,180.0,849623.0,2021-11-08,3361,Female,Offered
20176,108.0,346751.0,2022-01-08,3362,Male,Offered
20179,18.8,32011.0,2021-03-27,3364,Female,Offered
20199,888.0,2170000.0,2021-07-31,3365,Male,Offered
20211,202.0,685152.0,2021-09-15,3366,Female,Offered
20232,110.0,512449.0,2021-11-11,3368,Male,Offered
20236,100.0,306624.0,2021-08-07,3369,Male,Offered
20239,27.0,41583.0,2021-03-01,3370,Male,Offered
20243,0.3,56.0,2018-09-11,3371,Female,Offered
20244,0.7,153.0,2017-08-02,3372,Male,Offered
20258,6.0,1252.0,2020-05-05,3373,Male,Offered
20259,0.28,78.0,2017-09-19,3374,Male,Offered
20267,9.25,15794.0,2021-02-08,3376,Female,Offered
20268,0.33,93.0,2017-09-19,3377,Female,Offered
20294,113.0,394350.0,2021-09-18,3378,Male,Offered
20327,46.98,127873.0,2021-08-05,3379,Male,Offered
20340,16.49,31432.0,2021-03-31,3380,Male,Offered
20347,50.0,18420.0,2020-09-15,3381,Male,Offered
20351,300.0,967353.0,2021-08-28,3382,Male,Offered
20386,109.0,356243.0,2022-01-17,3383,Male,Offered
20412,205.0,661025.0,2021-08-28,3384,Male,Offered
20418,22.5,41321.0,2021-03-30,3385,Female,Offered
20424,0.0,0.0,2021-08-01,3386,Female,Offered
20430,149.96,483548.0,2021-08-28,3387,Male,Offered
20431,0.2,41.0,2018-10-23,3388,Female,Offered
20462,94.0,312994.0,2021-08-24,3389,Male,Offered
20464,17.5,70731.0,2021-05-11,3390,Male,Offered
20499,81.5,223365.0,2022-01-21,3392,Male,Offered
20500,35.0,5291.0,2019-01-09,3393,Zombie,Offered
20505,160.0,566726.0,2021-10-11,3394,Female,Offered
20520,39.99,85608.0,2021-04-12,3395,Male,Offered
20526,10.0,3521.0,2020-09-27,3397,Female,Offered
20553,94.0,227909.0,2022-01-25,3399,Female,Offered
20558,0.0,0.0,2021-08-06,3402,Female,Offered
20559,0.32,77.0,2017-07-09,3403,Male,Offered
20563,0.0,0.0,2021-08-06,3404,Male,Offered
20567,333.0,1090000.0,2021-08-30,3406,Male,Offered
20578,3.75,1534.0,2020-10-24,3407,Male,Offered
20592,23.15,39930.0,2021-03-16,3408,Female,Offered
20598,28.0,50591.0,2021-03-10,3409,Female,Offered
20599,4.97,3869.0,2021-01-02,3410,Male,Offered
20606,200.0,645984.0,2021-08-31,3411,Male,Offered
20611,390.0,1090000.0,2021-08-05,3413,Female,Offered
20612,0.15,31.0,2018-10-23,3414,Female,Offered
20615,173.0,585404.0,2021-08-31,3415,Male,Offered
20620,38.0,68777.0,2021-03-11,3416,Male,Offered
20622,0.65,115.0,2019-10-17,3417,Female,Offered
20625,4.61,5002.0,2021-01-05,3418,Female,Offered
20655,125.0,511701.0,2021-10-21,3419,Male,Offered
20680,95.0,298548.0,2021-08-26,3420,Female,Offered
20726,55.0,152731.0,2021-08-06,3421,Male,Offered
20740,210.0,724502.0,2021-10-05,3422,Male,Offered
20744,6.66,10200.0,2021-02-03,3425,Male,Offered
20746,5.19,9043.0,2021-02-05,3426,Male,Offered
20750,18.98,40259.0,2021-07-02,3428,Male,Offered
20769,48.0,118909.0,2021-06-14,3429,Male,Offered
20770,19.0,4376.0,2020-06-18,3430,Female,Offered
20777,5.1,1050.0,2020-05-27,3431,Female,Offered
20788,268.88,1190000.0,2021-11-20,3432,Female,Offered
20792,22.2,36606.0,2021-02-24,3433,Male,Offered
20793,24.0,47725.0,2021-07-14,3435,Female,Offered
20795,130.0,513613.0,2021-09-05,3436,Female,Offered
20819,165.0,407090.0,2022-01-25,3438,Male,Offered
20826,4.9,2868.0,2020-12-14,3439,Male,Offered
20828,1.4,279.0,2020-05-26,3440,Male,Offered
20887,225.0,910276.0,2021-11-27,3441,Female,Offered
20889,7.82,1921.0,2019-05-23,3442,Female,Offered
20901,149.0,352229.0,2022-01-24,3444,Male,Offered
20905,420.0,1340000.0,2021-08-16,3445,Male,Offered
20910,2.7,1251.0,2020-11-17,3446,Male,Offered
20919,95.0,363223.0,2022-01-04,3448,Male,Offered
20926,105.0,339844.0,2021-08-21,3449,Male,Offered
20929,4.48,5957.0,2021-01-19,3450,Female,Offered
20933,420.0,1310000.0,2021-09-27,3452,Male,Offered
21011,0.0,0.0,2021-12-15,3453,Female,Offered
21028,169.0,496307.0,2021-09-25,3454,Male,Offered
21036,0.0,0.0,2021-08-06,3455,Male,Offered
21062,164.98,402114.0,2022-01-25,3457,Female,Offered
21071,21.67,54039.0,2021-04-26,3458,Male,Offered
21076,32.0,63267.0,2021-07-22,3459,Male,Offered
21092,84.9,346895.0,2021-12-26,3460,Male,Offered
21102,219.69,774040.0,2021-10-05,3463,Male,Offered
21115,143.99,589700.0,2021-10-21,3464,Female,Offered
21128,143.99,589700.0,2021-10-21,3465,Female,Offered
21134,27.99,52214.0,2021-03-14,3467,Male,Offered
21152,250.0,951600.0,2021-12-31,3468,Female,Offered
21156,115.0,380460.0,2021-09-11,3469,Male,Offered
21214,71.95,170797.0,2022-01-25,3470,Female,Offered
21234,0.9,248.0,2020-02-24,3471,Female,Offered
21236,1.0,684.0,2017-12-15,3472,Male,Offered
21240,82.0,208661.0,2021-08-02,3473,Male,Offered
21250,19.0,37485.0,2021-02-21,3474,Male,Offered
21257,198.0,700498.0,2021-09-15,3478,Male,Offered
21259,320.0,1040000.0,2021-08-27,3479,Female,Offered
21260,0.47,107.0,2017-07-18,3481,Female,Offered
21264,23.0,37074.0,2021-02-24,3482,Male,Offered
21266,0.13,89.0,2017-12-15,3483,Female,Offered
21269,72.99,169791.0,2022-01-22,3484,Male,Offered
21270,0.37,84.0,2017-07-18,3485,Male,Offered
21271,0.37,84.0,2017-07-18,3486,Female,Offered
21272,0.37,84.0,2017-07-18,3487,Female,Offered
21281,0.0,0.0,2021-08-31,3489,Zombie,Offered
21293,275.0,877915.0,2021-08-29,3490,Female,Offered
21313,199.69,749686.0,2021-12-30,3491,Male,Offered
21317,22.9,63943.0,2021-05-27,3492,Female,Offered
21324,200.0,639250.0,2021-08-25,3494,Female,Offered
21325,0.41,78.0,2017-07-11,3495,Male,Offered
21327,26.5,55804.0,2021-07-02,3496,Male,Offered
21342,65.0,212681.0,2021-08-21,3497,Male,Offered
21353,26.67,55204.0,2021-04-10,3498,Female,Offered
21361,500.0,1040000.0,2021-04-09,3499,Male,Offered
21376,4.99,2853.0,2020-12-13,3500,Male,Offered
21384,22.85,37843.0,2021-02-25,3501,Male,Offered
21399,74.99,207150.0,2021-08-06,3502,Female,Offered
21401,0.0,0.0,2021-11-11,3503,Female,Offered
21406,5.5,7048.0,2021-01-26,3504,Male,Offered
21418,230.0,775415.0,2021-10-02,3507,Male,Offered
21429,24.48,82128.0,2021-05-05,3508,Male,Offered
21450,120.0,508519.0,2021-12-04,3509,Male,Offered
21451,1.0,188.0,2020-04-25,3510,Female,Offered
21453,0.35,263.0,2018-02-07,3511,Female,Offered
21468,110.0,464076.0,2021-10-26,3512,Female,Offered
21491,45.0,118266.0,2021-08-02,3513,Female,Offered
21502,154.0,489067.0,2021-08-29,3514,Male,Offered
21521,14.0,24449.0,2021-02-17,3515,Female,Offered
21573,84.0,368645.0,2021-12-08,3517,Male,Offered
21586,199.0,645005.0,2021-08-28,3519,Female,Offered
21608,154.0,576630.0,2021-09-02,3520,Female,Offered
21611,9.9,17335.0,2021-02-16,3521,Male,Offered
21623,149.9,607098.0,2021-12-26,3522,Female,Offered
21624,3.7,1333.0,2020-09-27,3523,Male,Offered
21625,1.0,313.0,2019-07-08,3524,Male,Offered
21638,27.93,91849.0,2021-05-04,3526,Female,Offered
21641,0.0,0.0,2021-07-30,3527,Female,Offered
21643,100.0,208473.0,2021-04-09,3528,Female,Offered
21655,89.99,335879.0,2021-12-14,3529,Female,Offered
21677,15.5,31064.0,2021-04-02,3530,Male,Offered
21683,21.0,40443.0,2021-07-18,3532,Male,Offered
21698,86.0,391672.0,2021-11-15,3533,Male,Offered
21723,25.0,56559.0,2021-07-05,3534,Female,Offered
21746,130.0,339741.0,2022-01-26,3536,Male,Offered
21754,105.0,182124.0,2021-02-22,3538,Male,Offered
21762,24.99,44719.0,2021-03-12,3539,Male,Offered
21763,0.2,22.0,2018-11-26,3541,Female,Offered
21776,50.0,124466.0,2021-08-03,3542,Female,Offered
21790,750.0,1310000.0,2021-03-12,3543,Male,Offered
21797,75.0,217523.0,2021-08-06,3544,Male,Offered
21799,0.95,215.0,2020-02-08,3545,Female,Offered
21814,210.0,703214.0,2021-08-23,3546,Male,Offered
21827,94.49,316413.0,2021-08-23,3548,Female,Offered
21833,5.12,1748.0,2020-10-08,3549,Male,Offered
21834,0.16,111.0,2017-12-14,3550,Male,Offered
21835,2.0,538.0,2019-07-13,3551,Male,Offered
21836,0.85,367.0,2020-08-18,3552,Male,Offered
21846,43.99,132612.0,2021-08-18,3553,Male,Offered
21848,117.0,395909.0,2021-08-31,3557,Female,Offered
21865,100.0,332145.0,2021-08-24,3558,Female,Offered
21868,130.0,500605.0,2021-10-20,3559,Male,Offered
21879,99.0,246351.0,2022-01-26,3560,Female,Offered
21920,37.9,97206.0,2021-08-01,3561,Male,Offered
21931,86.0,320146.0,2021-12-15,3563,Male,Offered
21949,68.0,271537.0,2021-12-13,3565,Male,Offered
21953,20.5,34910.0,2021-03-29,3566,Male,Offered
21954,23.99,51785.0,2021-04-19,3567,Female,Offered
21957,24.49,55862.0,2021-07-27,3568,Male,Offered
21975,27.9,47552.0,2021-03-23,3569,Male,Offered
21979,0.14,56.0,2018-04-09,3570,Female,Offered
21991,42.0,75055.0,2021-03-21,3571,Male,Offered
22012,160.0,447384.0,2021-08-05,3572,Male,Offered
22013,0.15,122.0,2017-12-19,3574,Female,Offered
22033,75.0,279781.0,2021-12-29,3576,Male,Offered
22049,26.5,57570.0,2021-07-27,3577,Male,Offered
22060,248.8,838954.0,2021-09-17,3578,Female,Offered
22062,67.0,218151.0,2021-08-20,3579,Male,Offered
22071,118.0,487163.0,2021-12-25,3580,Male,Offered
22098,249.99,968174.0,2021-10-18,3581,Female,Offered
22116,140.0,461713.0,2022-01-15,3583,Male,Offered
22118,0.3,47.0,2019-01-05,3584,Female,Offered
22119,0.55,112.0,2017-07-26,3585,Male,Offered
22123,35.0,90961.0,2021-08-01,3586,Male,Offered
22131,24.5,47829.0,2021-02-21,3587,Male,Offered
22148,99.99,263783.0,2022-01-26,3588,Male,Offered
22162,44.99,69589.0,2021-03-02,3589,Female,Offered
22164,0.0,0.0,2018-11-20,3591,Male,Offered
22173,42.0,82174.0,2021-02-19,3592,Female,Offered
22176,7.99,2992.0,2020-09-15,3593,Female,Offered
22184,220.0,879954.0,2021-10-28,3594,Female,Offered
22185,1.25,538.0,2020-08-16,3595,Female,Offered
22200,44.0,145688.0,2021-08-16,3596,Male,Offered
22202,1.0,269.0,2019-07-11,3597,Male,Offered
22203,0.75,230.0,2019-07-07,3598,Male,Offered
22211,21.75,59607.0,2021-04-29,3599,Male,Offered
22219,0.0,0.0,2020-12-21,3601,Male,Offered
22221,0.0,0.0,2021-08-24,3603,Male,Offered
22229,84.88,405794.0,2021-11-12,3604,Female,Offered
22230,0.75,207.0,2019-07-12,3605,Male,Offered
22243,400.0,965820.0,2022-01-25,3606,Male,Offered
22254,149.0,541754.0,2021-10-07,3608,Female,Offered
22286,419.0,889252.0,2021-04-11,3609,Zombie,Offered
22288,0.0,0.0,2021-07-30,3610,Female,Offered
22289,0.22,63.0,2017-06-30,3611,Male,Offered
22293,13.89,26356.0,2021-02-18,3612,Male,Offered
22301,7.5,5456.0,2020-12-29,3613,Male,Offered
22307,42.0,82174.0,2021-02-19,3614,Male,Offered
22335,22.99,69547.0,2021-05-03,3615,Female,Offered
22357,69.8,261052.0,2021-12-30,3616,Female,Offered
22360,0.4,70.0,2019-11-19,3617,Female,Offered
22388,33.33,92761.0,2021-04-29,3618,Male,Offered
22392,0.2,103.0,2017-12-11,3619,Male,Offered
22414,149.0,563598.0,2021-09-02,3621,Female,Offered
22426,88.9,293508.0,2021-08-24,3622,Male,Offered
22470,330.0,1060000.0,2021-08-26,3623,Female,Offered
22471,0.01,0.0,2017-07-07,3624,Male,Offered
22472,75.0,247991.0,2021-08-23,3625,Male,Offered
22489,106.9,489890.0,2021-11-30,3626,Male,Offered
22504,73.0,240750.0,2022-01-15,3628,Female,Offered
22515,75.0,243186.0,2021-08-24,3629,Female,Offered
22516,1.0,216.0,2019-08-11,3631,Male,Offered
22520,41.0,125664.0,2021-08-18,3632,Female,Offered
22536,35.0,63579.0,2021-07-19,3633,Male,Offered
22562,99.99,390857.0,2021-09-07,3634,Male,Offered
22563,72.0,174589.0,2022-01-23,3635,Male,Offered
22579,199.0,662377.0,2021-08-23,3638,Male,Offered
22599,137.95,481648.0,2021-10-06,3639,Female,Offered
22600,6.4,11108.0,2021-02-08,3640,Male,Offered
22604,196.69,638239.0,2021-08-28,3641,Female,Offered
22605,0.09,125.0,2018-01-13,3643,Male,Offered
22606,0.1,81.0,2017-12-19,3644,Male,Offered
22634,91.95,362950.0,2021-12-18,3645,Male,Offered
22646,323.23,499943.0,2021-03-06,3649,Female,Offered
22663,24.69,54456.0,2021-04-19,3650,Male,Offered
22675,800.0,2080000.0,2021-08-01,3651,Male,Offered
22691,100.0,440245.0,2021-12-07,3652,Male,Offered
22809,74.0,303959.0,2021-12-24,3653,Female,Offered
22824,19.99,39014.0,2021-02-21,3654,Male,Offered
22827,5.0,3330.0,2020-12-19,3655,Male,Offered
22832,3.8,1752.0,2020-11-13,3658,Female,Offered
22833,0.13,180.0,2018-01-13,3659,Female,Offered
22835,0.25,136.0,2018-03-23,3660,Male,Offered
22924,90.0,391179.0,2021-12-07,3661,Male,Offered
22929,25.0,55576.0,2021-07-27,3662,Male,Offered
22935,0.9,244.0,2020-02-13,3663,Female,Offered
22936,1.0,216.0,2019-08-11,3664,Male,Offered
22943,0.99,227.0,2020-06-27,3665,Male,Offered
22946,500.0,1660000.0,2021-10-02,3666,Male,Offered
22948,29.0,66974.0,2021-07-28,3667,Male,Offered
22951,1.79,365.0,2020-05-26,3668,Male,Offered
22966,0.0,0.0,2022-01-22,3669,Male,Offered
22970,29.5,74709.0,2021-04-16,3670,Male,Offered
22985,26.0,90011.0,2021-05-05,3671,Male,Offered
22999,500.0,1980000.0,2021-09-03,3672,Male,Offered
23002,0.1,59.0,2018-05-26,3674,Female,Offered
23011,78.0,179490.0,2021-07-28,3675,Female,Offered
23027,119.98,419553.0,2021-10-13,3676,Male,Offered
23033,50.0,71466.0,2021-02-26,3677,Male,Offered
23035,0.5,350.0,2017-12-13,3678,Female,Offered
23051,20.0,38755.0,2021-02-21,3680,Male,Offered
23066,888.8,2870000.0,2021-08-28,3681,Male,Offered
23096,299.99,1390000.0,2021-11-13,3682,Male,Offered
23103,20.0,36199.0,2021-03-11,3683,Male,Offered
23119,49.0,11924.0,2020-06-04,3684,Female,Offered
23120,0.3,89.0,2017-10-27,3685,Male,Offered
23144,50.0,112606.0,2021-07-26,3686,Female,Offered
23147,85.0,262782.0,2021-08-12,3690,Male,Offered
23148,200.0,522326.0,2022-01-26,3691,Male,Offered
23185,59.95,147435.0,2021-07-31,3693,Male,Offered
23192,10.0,18495.0,2021-02-14,3695,Male,Offered
23213,27.9,70119.0,2021-04-16,3696,Male,Offered
23233,222.0,691133.0,2021-08-25,3697,Female,Offered
23234,303.5,1020000.0,2021-05-04,3698,Male,Offered
23246,41.0,95993.0,2021-04-14,3699,Male,Offered
23271,555.0,1700000.0,2022-01-20,3700,Male,Offered
23282,280.0,1090000.0,2021-10-17,3702,Male,Offered
23285,950.0,2560000.0,2021-08-04,3703,Female,Offered
23291,55.0,17824.0,2020-09-24,3704,Female,Offered
23304,160.0,497272.0,2021-08-27,3705,Female,Offered
23309,29.98,11326.0,2020-09-15,3706,Female,Offered
23329,35.0,62326.0,2021-02-15,3707,Female,Offered
23336,88.0,318656.0,2021-12-30,3708,Male,Offered
23361,150.0,418088.0,2021-08-06,3709,Female,Offered
23362,0.3,84.0,2017-06-30,3710,Male,Offered
23382,120.0,479119.0,2021-10-20,3711,Female,Offered
23384,475.0,1480000.0,2021-08-26,3712,Female,Offered
23387,19.99,36446.0,2021-02-15,3715,Male,Offered
23388,64.5,208370.0,2022-01-11,3716,Male,Offered
23392,50.0,97380.0,2021-07-16,3717,Male,Offered
23395,0.79,155.0,2020-04-28,3718,Male,Offered
23399,100.0,406587.0,2021-05-14,3719,Male,Offered
23400,55.0,98030.0,2021-03-12,3720,Male,Offered
23401,0.09,26.0,2017-11-01,3721,Female,Offered
23414,73.0,227940.0,2022-01-18,3722,Male,Offered
23415,149.0,483596.0,2021-08-28,3724,Female,Offered
23417,65.0,108724.0,2021-03-26,3725,Female,Offered
23424,190.0,748834.0,2021-09-06,3726,Male,Offered
23447,124.0,305934.0,2022-01-25,3727,Male,Offered
23457,14.99,28646.0,2021-02-19,3728,Male,Offered
23458,0.33,422.0,2018-01-15,3729,Male,Offered
23469,120.0,290318.0,2022-01-24,3730,Male,Offered
23488,159.0,691524.0,2021-11-21,3731,Male,Offered
23501,23.5,49787.0,2021-07-11,3732,Male,Offered
23502,0.15,208.0,2018-01-13,3734,Female,Offered
23522,0.0,0.0,2021-11-30,3736,Male,Offered
23553,110.0,269083.0,2022-01-24,3737,Male,Offered
23555,0.38,260.0,2017-12-14,3738,Male,Offered
23558,0.5,157.0,2019-07-08,3739,Male,Offered
23570,180.0,841964.0,2021-11-12,3740,Male,Offered
23571,0.85,205.0,2017-07-07,3741,Female,Offered
23589,250.0,948867.0,2021-12-20,3742,Male,Offered
23611,49.0,148235.0,2021-08-18,3744,Male,Offered
23613,0.13,90.0,2017-12-14,3745,Male,Offered
23615,100.0,217396.0,2021-07-08,3746,Male,Offered
23618,140.0,390215.0,2021-08-06,3748,Male,Offered
23622,420.0,1710000.0,2021-12-22,3750,Male,Offered
23628,0.0,0.0,2021-08-09,3751,Male,Offered
23633,0.36,54.0,2019-12-08,3752,Male,Offered
23639,23.99,56690.0,2021-07-26,3753,Male,Offered
23658,105.0,253507.0,2022-01-25,3754,Male,Offered
23683,250.0,982167.0,2021-09-04,3755,Female,Offered
23685,1.0,1136.0,2018-01-08,3756,Female,Offered
23701,333.0,1460000.0,2021-11-21,3757,Female,Offered
23702,0.12,86.0,2017-12-28,3758,Male,Offered
23721,200.0,639430.0,2021-08-29,3759,Male,Offered
23730,0.55,96.0,2019-09-27,3760,Male,Offered
23735,170.0,771803.0,2021-11-03,3761,Male,Offered
23762,26.9,58542.0,2021-07-25,3762,Male,Offered
23771,199.0,655709.0,2021-08-14,3763,Female,Offered
23776,99.0,469047.0,2021-11-08,3765,Female,Offered
23785,0.0,0.0,2021-08-06,3766,Male,Offered
23792,71.0,287123.0,2021-12-10,3767,Male,Offered
23813,87.1,417373.0,2021-11-10,3768,Female,Offered
23830,20.25,54097.0,2021-06-06,3769,Male,Offered
23854,118.0,403225.0,2021-09-01,3770,Female,Offered
23881,100.0,405532.0,2021-11-18,3771,Male,Offered
23895,31.0,97801.0,2021-05-03,3774,Female,Offered
23898,22.49,50168.0,2021-04-19,3776,Male,Offered
23899,0.63,139.0,2020-02-07,3778,Male,Offered
23902,149.0,484073.0,2021-08-29,3779,Male,Offered
23924,74.0,205143.0,2021-08-06,3780,Male,Offered
23946,105.0,271463.0,2021-08-02,3782,Male,Offered
23955,450.0,1110000.0,2022-01-26,3783,Male,Offered
23971,250.0,831880.0,2021-09-14,3784,Male,Offered
23976,13.0,4705.0,2020-09-28,3787,Female,Offered
23981,0.08,55.0,2017-12-15,3788,Female,Offered
23984,0.0,0.0,2021-07-28,3789,Female,Offered
24005,99.95,394835.0,2021-09-03,3790,Male,Offered
24012,160.0,612014.0,2021-10-19,3792,Male,Offered
24017,12.5,16850.0,2021-01-10,3793,Female,Offered
24027,85.69,265240.0,2021-08-26,3794,Male,Offered
24063,189.0,470994.0,2022-01-25,3795,Female,Offered
24071,115.0,409928.0,2021-10-13,3796,Female,Offered
24088,142.07,570582.0,2021-12-11,3797,Male,Offered
24098,29.0,72237.0,2021-04-26,3798,Female,Offered
24132,97.95,305282.0,2021-08-26,3799,Female,Offered
24144,37.0,104666.0,2021-06-03,3800,Male,Offered
24173,63.0,211930.0,2022-01-12,3802,Male,Offered
24174,1.0,194.0,2017-07-19,3803,Female,Offered
24184,100.0,371818.0,2021-09-01,3804,Male,Offered
24185,0.1,126.0,2018-01-12,3805,Male,Offered
24191,4.0,2507.0,2020-12-26,3806,Male,Offered
24194,115.0,372741.0,2021-08-28,3807,Female,Offered
24197,39.0,57876.0,2021-03-02,3808,Male,Offered
24200,199.0,585802.0,2021-05-01,3809,Male,Offered
24201,90.0,237888.0,2021-05-25,3810,Male,Offered
24222,86.0,269392.0,2022-01-11,3812,Female,Offered
24231,500.0,2070000.0,2021-11-27,3813,Male,Offered
24233,80.0,260592.0,2021-05-17,3815,Male,Offered
24246,210.0,848014.0,2021-12-06,3816,Female,Offered
24263,51.8,168405.0,2021-08-21,3817,Male,Offered
24266,9.99,3740.0,2020-09-15,3818,Female,Offered
24270,17.4,33633.0,2021-02-21,3819,Male,Offered
24273,0.16,115.0,2017-12-28,3820,Male,Offered
24275,0.22,92.0,2018-04-03,3821,Female,Offered
24286,180.0,832243.0,2021-11-07,3822,Male,Offered
24290,3.0,1110.0,2020-09-15,3823,Female,Offered
24320,139.95,547094.0,2021-12-28,3824,Female,Offered
24328,90.0,406419.0,2021-11-26,3825,Male,Offered
24351,299.99,967321.0,2021-08-28,3826,Male,Offered
24352,0.28,381.0,2018-01-13,3827,Female,Offered
24353,0.35,41.0,2019-01-25,3828,Female,Offered
24356,0.4,82.0,2017-07-29,3829,Female,Offered
24358,0.54,93.0,2020-04-17,3830,Male,Offered
24392,0.0,0.0,2021-12-23,3831,Zombie,Offered
24405,26.98,92763.0,2021-05-04,3832,Male,Offered
24418,38.33,89676.0,2021-04-20,3833,Male,Offered
24443,83.83,389485.0,2021-11-13,3834,Male,Offered
24444,444.0,154361.0,2017-08-28,3835,Male,Offered
24467,72.95,174555.0,2022-01-25,3836,Male,Offered
24478,115.0,436039.0,2021-12-13,3838,Male,Offered
24483,112.0,289085.0,2021-08-01,3839,Male,Offered
24484,0.38,73.0,2017-07-11,3840,Male,Offered
24501,888.88,2870000.0,2021-08-28,3841,Female,Offered
24531,69.99,171448.0,2022-01-22,3842,Female,Offered
24535,28.27,51698.0,2021-03-10,3844,Male,Offered
24557,98.95,238783.0,2022-01-25,3845,Male,Offered
24569,77.99,257907.0,2021-08-24,3846,Male,Offered
24570,0.35,41.0,2019-01-25,3847,Male,Offered
24587,55.75,154767.0,2021-08-06,3851,Male,Offered
24588,0.95,363.0,2020-08-26,3852,Male,Offered
24639,24.99,59053.0,2021-07-26,3853,Female,Offered
24660,139.99,455142.0,2021-08-28,3854,Male,Offered
24667,117.95,482548.0,2021-10-23,3855,Male,Offered
24721,84.9,392584.0,2021-11-13,3856,Female,Offered
24728,149.09,586569.0,2021-09-04,3857,Male,Offered
24729,20.0,14775.0,2020-12-28,3858,Female,Offered
24734,94.0,381333.0,2021-12-25,3859,Female,Offered
24743,500.0,1470000.0,2021-09-28,3860,Male,Offered
24754,82.95,396202.0,2021-11-08,3862,Male,Offered
24756,24.0,55673.0,2021-07-29,3864,Female,Offered
24769,333.0,1040000.0,2022-01-19,3866,Male,Offered
24770,20.0,51944.0,2021-06-02,3867,Female,Offered
24778,18.45,39527.0,2021-07-03,3868,Male,Offered
24779,24.0,61298.0,2021-05-31,3869,Male,Offered
24781,1.0,684.0,2017-12-15,3870,Female,Offered
24796,130.13,310272.0,2022-01-23,3871,Male,Offered
24806,175.0,458880.0,2021-08-01,3873,Male,Offered
24810,100.0,313962.0,2022-01-19,3874,Female,Offered
