,amount,amount_dols,date,id_cryptopunk,tipo,tr_type
10842,3.5,2021.0,2020-11-23,5720,Male,Sold
10843,27.58,50665.0,2021-02-14,5721,Female,Sold
10848,14.69,28678.0,2021-02-21,5722,Male,Sold
10852,69.0,168219.0,2022-01-25,5723,Female,Sold
10853,26.3,56234.0,2021-04-11,5724,Female,Sold
10856,199.79,801795.0,2021-12-19,5725,Male,Sold
10858,17.6,35394.0,2021-04-07,5726,Male,Sold
10860,6.1,1227.0,2020-05-16,5727,Male,Sold
10866,70.0,286935.0,2021-12-04,5728,Female,Sold
10867,18.0,72264.0,2021-05-11,5729,Male,Sold
10877,96.0,301592.0,2021-08-27,5730,Male,Sold
10883,24.0,58605.0,2021-07-30,5731,Female,Sold
10888,26.0,41382.0,2021-02-25,5732,Male,Sold
10891,4.65,5569.0,2021-01-06,5733,Male,Sold
10894,189.0,575269.0,2021-08-12,5734,Female,Sold
10895,169.42,550276.0,2021-08-28,5736,Male,Sold
10898,0.12,35.0,2018-09-01,5737,Male,Sold
10901,84.99,228423.0,2021-08-05,5740,Male,Sold
10907,76.0,183506.0,2022-01-25,5741,Male,Sold
10908,1.0,316.0,2017-06-28,5742,Zombie,Sold
10909,22.5,41521.0,2021-03-30,5744,Female,Sold
10911,7.5,9225.0,2021-01-18,5748,Female,Sold
10912,0.1,46.0,2017-12-03,5749,Male,Sold
10914,50.0,106747.0,2021-04-11,5750,Male,Sold
10919,25.99,63464.0,2021-07-30,5751,Female,Sold
10928,13.49,26098.0,2021-02-18,5752,Male,Sold
10937,70.0,189947.0,2021-08-04,5754,Male,Sold
10947,127.99,387218.0,2021-09-30,5755,Male,Sold
10950,65.0,217662.0,2021-08-23,5756,Male,Sold
10953,18.99,39253.0,2021-04-08,5757,Female,Sold
10954,0.82,175.0,2020-05-19,5760,Male,Sold
10962,45.5,140725.0,2021-08-09,5762,Male,Sold
10963,101.0,421039.0,2021-11-17,5765,Female,Sold
10964,63.55,165361.0,2022-01-22,5766,Female,Sold
10966,109.0,408230.0,2021-12-31,5767,Male,Sold
10967,1.4,536.0,2020-08-26,5769,Female,Sold
10969,89.0,399765.0,2021-11-06,5771,Female,Sold
10975,19.98,42609.0,2021-07-08,5773,Male,Sold
10976,21.96,51863.0,2021-04-23,5776,Male,Sold
10982,58.0,172244.0,2021-08-07,5777,Male,Sold
10987,149.99,484004.0,2021-08-28,5778,Female,Sold
10990,84.98,394145.0,2021-11-14,5779,Female,Sold
10991,0.2,45.0,2017-07-24,5780,Male,Sold
10992,10.0,17356.0,2021-02-09,5781,Female,Sold
10998,99.99,281837.0,2021-08-05,5782,Male,Sold
11002,230.0,746327.0,2021-08-28,5785,Female,Sold
11003,0.05,15.0,2017-09-30,5786,Male,Sold
11004,2.1,413.0,2017-07-30,5787,Female,Sold
11005,0.25,136.0,2018-03-23,5788,Female,Sold
11006,78.0,257094.0,2021-09-14,5789,Male,Sold
11008,72.99,176238.0,2022-01-25,5790,Female,Sold
11011,9.99,18148.0,2021-02-15,5792,Male,Sold
11013,39.92,104002.0,2021-08-01,5793,Male,Sold
11014,8.0,2212.0,2017-07-03,5795,Ape,Sold
11015,0.55,384.0,2018-03-08,5798,Female,Sold
11017,16.5,45795.0,2021-06-07,5799,Male,Sold
11018,0.05,57.0,2018-01-07,5800,Male,Sold
11019,0.25,66.0,2017-07-05,5802,Male,Sold
11024,4.99,6785.0,2021-01-29,5803,Male,Sold
11030,95.0,421877.0,2021-11-30,5807,Male,Sold
11031,0.27,283.0,2018-01-26,5808,Female,Sold
11036,79.0,263738.0,2021-08-24,5809,Female,Sold
11037,2.0,415.0,2020-05-27,5810,Male,Sold
11039,74.94,312541.0,2021-12-09,5811,Female,Sold
11040,16.4,44552.0,2021-05-27,5812,Male,Sold
11045,88.88,353795.0,2021-12-10,5814,Male,Sold
11048,8.0,13893.0,2021-02-09,5815,Female,Sold
11050,137.0,450355.0,2021-10-02,5817,Male,Sold
11053,26.95,54294.0,2021-06-28,5820,Male,Sold
11055,0.0,0.0,2021-08-02,5821,Female,Sold
11056,8.0,1646.0,2017-07-10,5822,Alien,Sold
11060,28.0,55091.0,2021-02-21,5823,Female,Sold
11062,150.0,426227.0,2021-09-26,5825,Female,Sold
11063,13.99,25743.0,2021-02-18,5826,Female,Sold
11069,360.0,1220000.0,2021-09-15,5827,Male,Sold
11071,25.0,84905.0,2021-05-03,5828,Male,Sold
11077,36.99,91758.0,2021-08-03,5829,Female,Sold
11079,95.0,374351.0,2021-09-06,5830,Male,Sold
11082,60.0,232054.0,2021-12-17,5831,Male,Sold
11083,1.1,152.0,2019-03-06,5833,Female,Sold
11084,0.1,115.0,2018-01-20,5834,Female,Sold
11086,105.0,336779.0,2021-08-25,5835,Male,Sold
11087,87.97,274100.0,2021-08-27,5836,Female,Sold
11091,67.0,174495.0,2021-08-01,5837,Male,Sold
11102,72.95,173171.0,2022-01-25,5840,Male,Sold
11104,149.0,550677.0,2022-01-03,5841,Male,Sold
11106,32.0,48908.0,2021-02-23,5842,Male,Sold
11107,16.0,31767.0,2021-04-04,5843,Female,Sold
11108,0.05,15.0,2017-09-29,5845,Male,Sold
11113,124.0,474853.0,2021-10-18,5846,Male,Sold
11116,40.0,107583.0,2021-08-04,5847,Female,Sold
11121,61.61,170244.0,2021-08-06,5848,Female,Sold
11122,1.99,743.0,2020-09-14,5849,Male,Sold
11125,28.99,45509.0,2021-03-02,5850,Male,Sold
11126,0.65,175.0,2019-06-16,5851,Male,Sold
11127,0.2,39.0,2017-07-30,5853,Male,Sold
11130,0.37,49.0,2019-12-16,5855,Male,Sold
11131,68.98,281901.0,2021-12-27,5857,Female,Sold
11133,25.0,53126.0,2021-06-29,5859,Male,Sold
11141,32.5,60813.0,2021-07-17,5860,Female,Sold
11142,19.5,38197.0,2021-07-13,5861,Male,Sold
11144,105.0,376772.0,2021-09-16,5862,Male,Sold
11145,23.75,54380.0,2021-07-28,5863,Female,Sold
11147,22.5,42480.0,2021-07-14,5864,Male,Sold
11150,15.15,33074.0,2021-06-18,5865,Male,Sold
11152,59.0,182479.0,2021-08-09,5866,Male,Sold
11154,17.25,45169.0,2021-06-02,5867,Male,Sold
11156,84.98,274111.0,2021-08-25,5868,Male,Sold
11157,19.7,45943.0,2021-07-07,5869,Female,Sold
11161,13.84,26385.0,2021-02-18,5870,Male,Sold
11162,0.15,173.0,2018-01-20,5871,Male,Sold
11164,49.0,160168.0,2021-08-20,5872,Female,Sold
11166,21.0,40453.0,2021-07-16,5873,Female,Sold
11170,275.0,916688.0,2021-08-23,5874,Male,Sold
11175,22.95,30887.0,2021-02-28,5875,Male,Sold
11181,23.98,36689.0,2021-03-04,5876,Male,Sold
11182,27.0,42858.0,2021-02-23,5877,Male,Sold
11190,80.0,369700.0,2021-11-30,5878,Female,Sold
11196,72.95,172450.0,2022-01-24,5879,Female,Sold
11199,107.0,347884.0,2021-08-28,5880,Male,Sold
11208,0.0,0.0,2022-01-25,5881,Female,Sold
11217,120.22,356414.0,2021-09-24,5883,Male,Sold
11220,100.0,433979.0,2021-12-08,5885,Male,Sold
11224,53.0,177695.0,2021-08-23,5886,Male,Sold
11232,99.9,423643.0,2021-11-17,5887,Male,Sold
11233,0.05,15.0,2017-09-30,5889,Male,Sold
11234,0.25,171.0,2018-04-28,5890,Female,Sold
11236,77.77,191089.0,2021-07-31,5891,Male,Sold
11238,0.0,0.0,2021-07-30,5892,Male,Sold
11240,130.0,419854.0,2021-08-30,5893,Female,Sold
11242,100.0,324394.0,2021-08-28,5894,Male,Sold
11247,4.99,1798.0,2020-09-27,5895,Female,Sold
11250,94.99,332299.0,2021-09-09,5896,Female,Sold
11251,0.25,38.0,2019-11-23,5897,Male,Sold
11253,85.0,134803.0,2021-03-04,5898,Female,Sold
11255,28.9,57846.0,2021-02-20,5901,Female,Sold
11257,315.0,1200000.0,2021-12-31,5902,Male,Sold
11260,79.97,250032.0,2021-08-27,5903,Male,Sold
11262,7.77,9754.0,2021-01-24,5904,Female,Sold
11263,10.0,2690.0,2017-07-04,5905,Alien,Sold
11264,4.6,5829.0,2021-01-09,5909,Male,Sold
11266,23.35,42162.0,2021-03-21,5910,Male,Sold
11269,2.5,873.0,2020-09-25,5911,Male,Sold
11274,19.0,44624.0,2021-07-04,5912,Male,Sold
11281,79.0,198694.0,2021-08-03,5913,Female,Sold
11282,37.15,109360.0,2021-05-01,5914,Female,Sold
11287,69.69,193488.0,2021-08-06,5915,Male,Sold
11289,1.1,280.0,2020-02-16,5916,Male,Sold
11291,1.62,323.0,2020-05-26,5917,Female,Sold
11294,22.22,36958.0,2021-03-23,5919,Female,Sold
11295,0.35,41.0,2019-01-23,5920,Male,Sold
11296,0.36,110.0,2017-06-24,5921,Male,Sold
11297,0.12,84.0,2018-05-02,5922,Male,Sold
11301,195.0,625973.0,2021-08-24,5924,Male,Sold
11305,58.75,123174.0,2021-04-18,5926,Male,Sold
11306,75.0,249109.0,2021-08-24,5927,Female,Sold
11311,75.5,211109.0,2021-08-05,5930,Male,Sold
11313,0.35,66.0,2019-11-10,5931,Female,Sold
11314,3.5,2317.0,2020-12-17,5932,Male,Sold
11316,0.27,65.0,2017-07-07,5933,Male,Sold
11324,20.4,43841.0,2021-04-12,5935,Male,Sold
11329,66.95,275001.0,2021-12-24,5936,Male,Sold
11330,0.12,137.0,2018-01-11,5937,Male,Sold
11332,0.98,380.0,2020-08-07,5938,Male,Sold
11337,3.9,2249.0,2020-11-30,5939,Male,Sold
11339,72.95,176988.0,2022-01-24,5940,Female,Sold
11340,0.25,45.0,2019-09-08,5941,Male,Sold
11342,115.0,516828.0,2021-11-06,5942,Male,Sold
11344,108.8,337503.0,2021-09-20,5943,Male,Sold
11345,35.0,12534.0,2020-09-06,5944,Zombie,Sold
11347,0.0,0.0,2021-07-30,5945,Female,Sold
11348,0.05,29.0,2018-06-01,5946,Male,Sold
11354,3.8,1310.0,2020-09-25,5947,Female,Sold
11359,5.25,758.0,2020-01-10,5949,Female,Sold
11361,0.75,120.0,2019-02-23,5950,Female,Sold
11362,14.75,26804.0,2021-06-26,5952,Female,Sold
11364,0.1,34.0,2017-10-15,5953,Male,Sold
11366,18.0,43425.0,2021-06-16,5954,Male,Sold
11368,20.0,46351.0,2021-07-05,5955,Female,Sold
11371,36.5,82356.0,2021-07-27,5956,Male,Sold
11372,1.5,253.0,2019-04-14,5958,Male,Sold
11375,76.5,185479.0,2022-01-25,5959,Male,Sold
11376,0.45,121.0,2019-05-26,5960,Male,Sold
11380,8.45,15283.0,2021-02-14,5961,Male,Sold
11388,22.74,55113.0,2021-07-30,5962,Male,Sold
11390,114.99,385525.0,2021-08-24,5964,Male,Sold
11401,23.4,41948.0,2021-03-16,5965,Male,Sold
11404,149.99,601338.0,2021-10-28,5966,Male,Sold
11407,93.5,432820.0,2021-11-03,5967,Female,Sold
11408,0.12,104.0,2018-03-04,5968,Male,Sold
11411,58.5,178226.0,2021-08-12,5969,Male,Sold
11413,0.45,72.0,2019-02-23,5971,Male,Sold
11414,99.0,383372.0,2021-09-05,5972,Female,Sold
11420,109.0,367713.0,2021-10-04,5973,Male,Sold
11424,82.5,191933.0,2021-04-26,5974,Male,Sold
11428,60.0,237355.0,2021-12-18,5975,Male,Sold
11429,70.0,269808.0,2021-12-14,5977,Female,Sold
11434,48.99,149244.0,2021-08-19,5979,Male,Sold
11436,153.0,496470.0,2021-08-28,5981,Male,Sold
11438,95.0,308174.0,2021-08-28,5982,Female,Sold
11440,1.31,272.0,2020-05-23,5983,Female,Sold
11442,55.99,181570.0,2021-08-21,5984,Male,Sold
11444,26.99,62104.0,2021-04-13,5985,Male,Sold
11449,114.0,477253.0,2021-10-26,5986,Male,Sold
11450,48.0,123894.0,2021-08-01,5987,Male,Sold
11452,82.5,257335.0,2021-08-27,5988,Female,Sold
11453,32.0,43956.0,2021-02-28,5990,Female,Sold
11454,3.95,4863.0,2021-01-18,5991,Female,Sold
11456,0.6,63.0,2020-03-16,5992,Male,Sold
11459,15.25,28236.0,2021-06-25,5993,Female,Sold
11461,74.9,292267.0,2021-12-28,5994,Male,Sold
11462,21.0,40087.0,2021-07-16,5995,Female,Sold
11468,100.0,463087.0,2021-11-03,5996,Male,Sold
11471,136.0,434161.0,2021-08-29,5997,Male,Sold
11476,51.99,170728.0,2021-08-21,5998,Female,Sold
11480,0.0,0.0,2021-07-30,5999,Male,Sold
11482,80.0,321820.0,2021-12-10,6000,Male,Sold
11484,39.99,68165.0,2021-03-23,6002,Male,Sold
11488,120.0,362386.0,2021-10-01,6003,Female,Sold
11489,25.8,63001.0,2021-07-30,6004,Female,Sold
11493,102.0,330245.0,2021-08-27,6007,Male,Sold
11500,28.0,68935.0,2021-07-31,6008,Male,Sold
11501,0.25,45.0,2019-09-03,6009,Male,Sold
11508,85.85,287833.0,2021-08-23,6010,Male,Sold
11510,0.33,109.0,2017-08-25,6011,Male,Sold
11518,49.62,121931.0,2021-07-31,6012,Male,Sold
11519,29.5,58241.0,2021-07-22,6013,Male,Sold
11520,40.0,84858.0,2021-04-06,6014,Male,Sold
11521,0.15,113.0,2018-05-07,6015,Female,Sold
11524,30.0,46942.0,2021-02-23,6016,Male,Sold
11526,139.0,418262.0,2021-10-01,6020,Male,Sold
11527,17.0,35055.0,2021-04-05,6021,Female,Sold
11530,95.0,226370.0,2022-01-27,6022,Male,Sold
11531,0.5,103.0,2017-07-10,6023,Female,Sold
11535,130.0,510938.0,2021-09-05,6024,Male,Sold
11539,71.99,241300.0,2021-08-23,6025,Female,Sold
11541,1.99,743.0,2020-09-14,6026,Male,Sold
11542,0.9,266.0,2018-09-02,6027,Male,Sold
11544,0.0,0.0,2021-07-30,6028,Female,Sold
11545,0.35,94.0,2017-07-04,6029,Female,Sold
11549,35.0,68662.0,2021-02-21,6030,Female,Sold
11553,47.2,154462.0,2021-08-14,6031,Male,Sold
11555,33.66,72658.0,2021-04-19,6032,Male,Sold
11558,102.49,412184.0,2021-10-24,6033,Male,Sold
11560,50.34,81034.0,2021-03-03,6034,Male,Sold
11566,98.95,396802.0,2021-10-28,6035,Male,Sold
11571,69.5,170921.0,2021-07-31,6036,Male,Sold
11573,0.0,0.0,2021-08-15,6037,Female,Sold
11574,0.24,65.0,2017-07-03,6039,Male,Sold
11576,64.5,251553.0,2021-12-17,6041,Male,Sold
11577,139.36,547845.0,2021-05-09,6043,Female,Sold
11578,45.0,83209.0,2021-03-31,6046,Male,Sold
11585,33.5,82505.0,2021-07-31,6047,Female,Sold
11591,65.0,209730.0,2022-01-11,6050,Male,Sold
11600,26.45,59767.0,2021-07-27,6052,Male,Sold
11601,200.0,640364.0,2021-08-29,6054,Male,Sold
11604,78.99,202469.0,2021-08-03,6055,Female,Sold
11607,28.0,59443.0,2021-06-29,6056,Male,Sold
11608,24.5,54756.0,2021-07-06,6057,Female,Sold
11617,82.0,359622.0,2021-12-08,6058,Male,Sold
11621,21.0,44374.0,2021-04-03,6059,Female,Sold
11623,50.0,115979.0,2021-07-06,6061,Male,Sold
11624,65.0,221460.0,2021-05-18,6062,Male,Sold
11625,0.05,29.0,2018-05-31,6063,Male,Sold
11626,16.0,33968.0,2021-06-29,6064,Female,Sold
11631,29.5,66607.0,2021-07-27,6065,Female,Sold
11633,19.25,35476.0,2021-06-27,6066,Male,Sold
11634,0.28,90.0,2017-08-21,6067,Female,Sold
11640,21.69,50451.0,2021-07-04,6068,Male,Sold
11647,81.95,202805.0,2022-01-26,6069,Male,Sold
11650,2.49,874.0,2020-09-24,6070,Female,Sold
11651,15.25,35480.0,2021-05-21,6071,Female,Sold
11653,27.69,50065.0,2021-06-25,6072,Female,Sold
11655,44.75,92499.0,2021-04-08,6073,Female,Sold
11656,22.0,47073.0,2021-07-11,6074,Female,Sold
11659,105.0,338628.0,2021-08-20,6075,Female,Sold
11662,129.5,411520.0,2021-08-30,6076,Male,Sold
11665,5.99,2173.0,2020-09-28,6077,Female,Sold
11666,120.0,356641.0,2021-09-30,6078,Female,Sold
11669,3.6,2141.0,2020-12-07,6079,Female,Sold
11672,79.9,214743.0,2021-08-05,6080,Male,Sold
11675,19.0,23927.0,2021-01-23,6081,Male,Sold
11680,65.0,210447.0,2022-01-07,6083,Male,Sold
11689,123.0,352752.0,2021-09-29,6085,Male,Sold
11690,6.0,8114.0,2021-01-31,6086,Female,Sold
11693,20.98,44997.0,2021-04-11,6088,Female,Sold
11694,10.0,2610.0,2017-07-01,6089,Alien,Sold
11697,4.65,5509.0,2021-01-06,6090,Male,Sold
11699,12.39,4795.0,2020-09-13,6091,Male,Sold
11702,21.0,44185.0,2021-07-10,6092,Male,Sold
11712,90.0,373586.0,2021-12-05,6094,Male,Sold
11714,55.0,123601.0,2021-04-25,6095,Male,Sold
11715,21.0,35249.0,2021-03-27,6097,Male,Sold
11716,0.3,227.0,2018-01-01,6098,Female,Sold
11721,101.0,474931.0,2021-12-01,6099,Female,Sold
11722,0.3,83.0,2017-07-03,6103,Male,Sold
11726,96.0,395116.0,2021-11-28,6105,Male,Sold
11728,94.99,233400.0,2021-07-31,6106,Male,Sold
11729,0.09,42.0,2017-12-03,6108,Male,Sold
11730,113.5,326924.0,2021-09-29,6109,Male,Sold
11733,110.0,324441.0,2021-09-28,6110,Female,Sold
11743,36.0,90630.0,2021-08-04,6112,Male,Sold
11745,25.4,53997.0,2021-04-12,6113,Female,Sold
11749,80.0,323260.0,2021-12-16,6114,Male,Sold
11754,23.0,55356.0,2021-04-22,6115,Female,Sold
11755,15.0,29216.0,2021-02-19,6117,Male,Sold
11756,16.0,31146.0,2021-02-21,6118,Male,Sold
11757,6.5,8193.0,2021-01-27,6119,Male,Sold
11758,0.05,15.0,2017-09-30,6120,Male,Sold
11763,1.39,287.0,2020-05-27,6122,Male,Sold
11764,0.1,139.0,2018-01-13,6123,Male,Sold
11770,16.75,42311.0,2021-05-29,6124,Male,Sold
11779,118.5,384666.0,2021-08-28,6125,Female,Sold
11783,69.95,266689.0,2021-12-14,6126,Male,Sold
11784,22.5,39869.0,2021-03-16,6127,Male,Sold
11787,159.0,508455.0,2021-08-29,6128,Male,Sold
11788,5.1,5898.0,2021-01-08,6129,Male,Sold
11796,50.0,156456.0,2021-08-10,6130,Male,Sold
11802,145.5,551829.0,2021-09-03,6131,Male,Sold
11805,7.9,9868.0,2021-01-27,6133,Female,Sold
11810,4.99,8208.0,2021-02-08,6134,Male,Sold
11812,59.0,124810.0,2021-04-20,6135,Male,Sold
11814,14.0,34472.0,2021-06-10,6136,Female,Sold
11815,7.77,2829.0,2020-10-09,6137,Male,Sold
11817,94.95,294740.0,2022-01-19,6138,Male,Sold
11820,110.0,470569.0,2021-10-29,6139,Male,Sold
11827,23.6,45097.0,2021-07-16,6140,Male,Sold
11828,0.05,19.0,2018-04-04,6141,Female,Sold
11830,10.25,18848.0,2021-02-14,6142,Male,Sold
11831,0.25,45.0,2019-10-26,6143,Male,Sold
11832,1.7,2174.0,2018-01-15,6145,Ape,Sold
11835,7.0,7267.0,2021-01-05,6147,Male,Sold
11837,6.99,9422.0,2021-01-10,6150,Female,Sold
11842,8.0,5162.0,2020-12-27,6152,Female,Sold
11847,7.49,2626.0,2020-10-03,6154,Male,Sold
11852,10.9,19837.0,2021-02-17,6156,Male,Sold
11853,49.99,141005.0,2021-08-06,6157,Male,Sold
11857,33.0,80614.0,2021-07-31,6158,Female,Sold
11869,142.69,460105.0,2021-08-28,6160,Male,Sold
11872,60.0,168535.0,2021-08-06,6161,Female,Sold
11874,0.55,96.0,2019-09-27,6162,Male,Sold
11883,114.9,355452.0,2021-09-24,6167,Male,Sold
11886,129.0,373180.0,2021-09-24,6168,Male,Sold
11890,18.8,43170.0,2021-07-06,6169,Female,Sold
11893,24.99,47161.0,2021-03-13,6170,Female,Sold
11895,21.0,40866.0,2021-07-13,6171,Male,Sold
11900,33.5,83726.0,2021-04-26,6177,Male,Sold
11901,0.64,102.0,2019-02-23,6178,Female,Sold
11902,21.0,45024.0,2021-07-08,6179,Male,Sold
11903,23.45,89642.0,2021-05-09,6180,Male,Sold
11904,111.0,337764.0,2021-09-30,6181,Male,Sold
11907,45.0,65911.0,2021-02-27,6183,Female,Sold
11908,1.1,248.0,2020-06-30,6185,Male,Sold
11913,99.0,354683.0,2021-09-16,6187,Female,Sold
11914,0.1,46.0,2017-12-03,6188,Male,Sold
11915,0.1,57.0,2018-05-29,6190,Female,Sold
11920,11.2,20444.0,2021-02-16,6191,Female,Sold
11926,21.85,41031.0,2021-02-22,6192,Male,Sold
11930,0.0,0.0,2021-07-30,6193,Male,Sold
11932,8.0,2911.0,2020-09-28,6195,Male,Sold
11940,79.99,249766.0,2022-01-18,6196,Male,Sold
11947,13.95,35176.0,2021-06-08,6197,Female,Sold
11949,72.95,297149.0,2021-12-04,6198,Male,Sold
11950,0.08,60.0,2018-05-07,6200,Male,Sold
11951,0.1,37.0,2017-11-20,6204,Male,Sold
11954,22.85,40842.0,2021-03-15,6205,Female,Sold
11957,49.99,130657.0,2021-08-05,6206,Female,Sold
11960,15.0,27412.0,2021-02-17,6207,Male,Sold
11962,0.19,50.0,2017-07-01,6208,Male,Sold
11964,0.35,43.0,2019-12-17,6209,Male,Sold
11967,27.89,49651.0,2021-03-22,6210,Male,Sold
11970,21.95,54491.0,2021-04-26,6211,Male,Sold
11972,122.5,461231.0,2021-10-14,6212,Male,Sold
11976,46.25,141148.0,2021-08-19,6213,Male,Sold
11978,24.0,43344.0,2021-03-31,6215,Female,Sold
11981,0.75,105.0,2019-03-27,6216,Female,Sold
11986,28.5,60564.0,2021-06-29,6217,Male,Sold
11987,0.18,207.0,2018-01-20,6218,Male,Sold
11993,79.8,302653.0,2022-01-03,6219,Male,Sold
11995,0.75,151.0,2020-05-17,6220,Male,Sold
11997,60.0,167235.0,2021-08-06,6221,Female,Sold
11998,0.25,71.0,2017-07-02,6222,Male,Sold
11999,69.49,271584.0,2021-12-28,6224,Female,Sold
12001,2.5,356.0,2020-01-06,6225,Male,Sold
12012,53.88,142329.0,2021-08-05,6226,Male,Sold
12013,1.0,206.0,2019-08-10,6227,Female,Sold
12016,29.99,68719.0,2021-07-27,6228,Male,Sold
12017,0.05,14.0,2017-06-27,6229,Male,Sold
12030,44.99,124934.0,2021-08-06,6230,Female,Sold
12032,24.45,60514.0,2021-04-15,6233,Male,Sold
12034,0.35,43.0,2019-12-17,6234,Male,Sold
12037,27.27,48400.0,2021-03-15,6235,Female,Sold
12039,50.0,140932.0,2021-08-05,6236,Male,Sold
12042,118.75,351876.0,2021-09-24,6238,Male,Sold
12046,7.7,9867.0,2021-01-26,6241,Male,Sold
12047,0.05,14.0,2017-06-27,6247,Male,Sold
12051,5.98,7885.0,2021-01-24,6248,Male,Sold
12053,26.5,53152.0,2021-02-20,6251,Male,Sold
12054,0.31,82.0,2017-07-05,6252,Male,Sold
12055,18.0,34576.0,2021-04-01,6253,Female,Sold
12058,1.99,755.0,2020-09-12,6254,Male,Sold
12059,200.0,666500.0,2021-08-24,6255,Female,Sold
12063,0.0,0.0,2021-07-30,6257,Female,Sold
12066,74.0,267961.0,2021-12-30,6258,Male,Sold
12072,75.0,182863.0,2022-01-25,6259,Female,Sold
12074,0.39,48.0,2019-12-17,6260,Male,Sold
12075,21.99,50973.0,2021-07-06,6263,Female,Sold
12081,60.0,245107.0,2021-12-24,6265,Female,Sold
12084,23.7,50183.0,2021-04-05,6266,Male,Sold
12086,29.99,46769.0,2021-03-04,6268,Male,Sold
12091,100.0,412534.0,2021-10-22,6272,Female,Sold
12096,53.0,151815.0,2021-08-06,6273,Female,Sold
12098,0.0,0.0,2021-09-04,6275,Zombie,Sold
12112,0.0,0.0,2021-08-02,6276,Male,Sold
12115,27.5,40899.0,2021-02-26,6278,Female,Sold
12116,27.99,68348.0,2021-07-30,6279,Male,Sold
12123,21.0,41951.0,2021-07-14,6281,Female,Sold
12127,128.0,434303.0,2021-10-04,6282,Male,Sold
12131,77.5,194933.0,2022-01-22,6283,Male,Sold
12133,16.0,45335.0,2021-06-03,6287,Male,Sold
12138,130.6,532320.0,2021-10-24,6288,Female,Sold
12139,0.05,26.0,2018-05-28,6289,Male,Sold
12141,9.99,18011.0,2021-02-17,6291,Male,Sold
12146,20.5,40968.0,2021-07-14,6292,Female,Sold
12152,59.0,230103.0,2021-12-17,6293,Female,Sold
12155,32.0,58609.0,2021-07-19,6294,Female,Sold
12159,73.0,215181.0,2021-05-02,6295,Male,Sold
12161,520.69,1170000.0,2021-07-05,6297,Zombie,Sold
12162,0.1,58.0,2018-05-25,6298,Female,Sold
12163,0.06,45.0,2018-05-07,6300,Female,Sold
12164,26.99,52099.0,2021-03-13,6301,Male,Sold
12167,18.0,40040.0,2021-07-03,6302,Female,Sold
12177,3.4,1222.0,2020-09-28,6303,Male,Sold
12181,80.0,374134.0,2021-11-30,6305,Female,Sold
12182,0.2,59.0,2017-10-26,6306,Male,Sold
12187,103.0,374301.0,2021-12-31,6307,Male,Sold
12190,130.0,401012.0,2021-08-07,6308,Male,Sold
12192,39.99,102567.0,2021-08-01,6312,Male,Sold
12195,23.5,39703.0,2021-02-24,6313,Male,Sold
12198,99.0,309525.0,2022-01-11,6314,Male,Sold
12200,0.1,28.0,2017-06-25,6315,Male,Sold
12201,0.18,58.0,2017-06-28,6316,Male,Sold
12202,0.11,35.0,2017-06-23,6318,Male,Sold
12211,91.99,375912.0,2021-11-26,6322,Male,Sold
12212,0.5,132.0,2019-06-14,6324,Female,Sold
12214,44.0,141901.0,2021-08-20,6325,Male,Sold
12217,42.99,77711.0,2021-03-15,6326,Female,Sold
12219,5.9,2140.0,2020-09-28,6331,Female,Sold
12224,110.0,366675.0,2021-08-23,6332,Male,Sold
12227,33.0,50781.0,2021-03-03,6333,Male,Sold
12230,185.0,596692.0,2021-08-28,6334,Male,Sold
12239,81.0,288599.0,2021-09-15,6335,Male,Sold
12240,0.45,135.0,2017-08-14,6338,Female,Sold
12243,0.0,0.0,2021-12-03,6341,Female,Sold
12244,0.05,10.0,2017-07-10,6342,Male,Sold
12246,80.08,221960.0,2021-08-06,6344,Male,Sold
12247,0.2,39.0,2017-07-30,6346,Male,Sold
12248,165.0,535526.0,2021-08-28,6348,Female,Sold
12252,79.95,239971.0,2022-01-10,6349,Male,Sold
12255,41.2,122523.0,2021-05-02,6350,Female,Sold
12256,175.0,564289.0,2021-08-28,6352,Female,Sold
12264,72.0,273422.0,2021-12-31,6353,Male,Sold
12271,19.93,45755.0,2021-04-23,6354,Male,Sold
12273,20.0,51646.0,2021-06-10,6355,Male,Sold
12274,95.99,299018.0,2022-01-18,6356,Male,Sold
12277,64.69,168418.0,2021-08-05,6358,Female,Sold
12279,19.98,48316.0,2021-05-30,6359,Male,Sold
12281,42.5,93798.0,2021-06-29,6360,Male,Sold
12285,15.0,38274.0,2021-06-15,6361,Male,Sold
12287,15.95,31446.0,2021-06-28,6362,Male,Sold
12292,65.5,209501.0,2022-01-08,6363,Male,Sold
12295,52.0,167172.0,2021-08-11,6364,Male,Sold
12297,20.0,46168.0,2021-04-23,6366,Male,Sold
12298,85.0,205119.0,2022-01-25,6370,Female,Sold
12302,93.0,296694.0,2021-08-27,6372,Male,Sold
12304,24.97,39786.0,2021-03-25,6374,Male,Sold
12305,35.0,63874.0,2021-03-18,6376,Female,Sold
12313,23.99,58581.0,2021-07-30,6379,Female,Sold
12316,50.0,140932.0,2021-08-05,6380,Male,Sold
12318,34.0,53234.0,2021-02-24,6381,Female,Sold
12322,95.0,308174.0,2021-08-28,6384,Male,Sold
12324,0.39,48.0,2019-12-17,6385,Male,Sold
12326,8.5,15744.0,2021-02-17,6387,Male,Sold
12328,53.9,159749.0,2021-08-07,6388,Female,Sold
